industry,date,metric,value,source,status
网络安全,2026-07-06,market_return_4w,0.1025599192547945,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
网络安全,2026-07-06,market_volume_change_4w,-0.1787891226076492,First Trust NASDAQ Cybersecurity ETF (CIBR),ok
跨境电商,2026-07-06,market_return_3m,-0.0441176470588234,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-06,market_return_4w,0.0353616002527739,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-06,market_volume_change_4w,-0.1373634175691936,EMQQ The Emerging Markets Internet & Ecommerce ETF (EMQQ),ok
跨境电商,2026-07-06,news_heat,1.0,Google News 中文科技,ok
人工智能,2026-07-07,arxiv_paper_count_4w,4657.0,arXiv API,ok
人工智能,2026-07-07,github_repo_count_4w,4223.0,GitHub Search API,ok
人工智能,2026-07-07,nvd_cve_count_4w,,NVD CVE API,missing_config
人工智能,2026-07-07,policy_heat,,configured_sources,missing_config
低空经济,2026-07-07,arxiv_paper_count_4w,,arXiv API,missing_config
低空经济,2026-07-07,github_repo_count_4w,,GitHub Search API,missing_config
低空经济,2026-07-07,nvd_cve_count_4w,,NVD CVE API,missing_config
低空经济,2026-07-07,policy_heat,,configured_sources,missing_config
储能,2026-07-07,arxiv_paper_count_4w,,arXiv API,missing_config
储能,2026-07-07,github_repo_count_4w,,GitHub Search API,missing_config
储能,2026-07-07,news_heat,0.0,Google News 中文科技,no_match
储能,2026-07-07,nvd_cve_count_4w,,NVD CVE API,missing_config
储能,2026-07-07,policy_heat,,configured_sources,missing_config
医药健康,2026-07-07,arxiv_paper_count_4w,,arXiv API,source_error
医药健康,2026-07-07,github_repo_count_4w,,GitHub Search API,missing_config
医药健康,2026-07-07,nvd_cve_count_4w,,NVD CVE API,missing_config
医药健康,2026-07-07,policy_heat,,configured_sources,missing_config
半导体,2026-07-07,arxiv_paper_count_4w,246.0,arXiv API,ok
半导体,2026-07-07,github_repo_count_4w,2047.0,GitHub Search API,ok
半导体,2026-07-07,nvd_cve_count_4w,,NVD CVE API,missing_config
半导体,2026-07-07,policy_heat,,configured_sources,missing_config
新能源汽车,2026-07-07,arxiv_paper_count_4w,,arXiv API,missing_config
新能源汽车,2026-07-07,github_repo_count_4w,,GitHub Search API,missing_config
新能源汽车,2026-07-07,news_heat,0.0,Google News 中文科技,no_match
新能源汽车,2026-07-07,nvd_cve_count_4w,,NVD CVE API,missing_config
新能源汽车,2026-07-07,policy_heat,,configured_sources,missing_config
旅游,2026-07-07,arxiv_paper_count_4w,,arXiv API,missing_config
旅游,2026-07-07,github_repo_count_4w,,GitHub Search API,missing_config
旅游,2026-07-07,news_heat,0.0,Google News 中文科技,no_match
旅游,2026-07-07,nvd_cve_count_4w,,NVD CVE API,missing_config
旅游,2026-07-07,policy_heat,,configured_sources,missing_config
机器人,2026-07-07,arxiv_paper_count_4w,,arXiv API,source_error
机器人,2026-07-07,github_repo_count_4w,8594.0,GitHub Search API,ok
机器人,2026-07-07,nvd_cve_count_4w,,NVD CVE API,missing_config
机器人,2026-07-07,policy_heat,,configured_sources,missing_config
消费零售,2026-07-07,arxiv_paper_count_4w,,arXiv API,missing_config
消费零售,2026-07-07,github_repo_count_4w,,GitHub Search API,missing_config
消费零售,2026-07-07,news_heat,0.0,Google News 中文科技,no_match
消费零售,2026-07-07,nvd_cve_count_4w,,NVD CVE API,missing_config
消费零售,2026-07-07,policy_heat,,configured_sources,missing_config
物流供应链,2026-07-07,arxiv_paper_count_4w,,arXiv API,missing_config
物流供应链,2026-07-07,github_repo_count_4w,,GitHub Search API,missing_config
物流供应链,2026-07-07,nvd_cve_count_4w,,NVD CVE API,missing_config
物流供应链,2026-07-07,policy_heat,,configured_sources,missing_config
网络安全,2026-07-07,arxiv_paper_count_4w,,arXiv API,missing_config
网络安全,2026-07-07,github_repo_count_4w,10895.0,GitHub Search API,ok
网络安全,2026-07-07,news_heat,0.0,Google News 中文科技,no_match
网络安全,2026-07-07,nvd_cve_count_4w,6589.0,NVD CVE API,ok
网络安全,2026-07-07,policy_heat,,configured_sources,missing_config
跨境电商,2026-07-07,arxiv_paper_count_4w,,arXiv API,missing_config
跨境电商,2026-07-07,github_repo_count_4w,,GitHub Search API,missing_config
跨境电商,2026-07-07,nvd_cve_count_4w,,NVD CVE API,missing_config
跨境电商,2026-07-07,policy_heat,,configured_sources,missing_config
